Precio;Ubicacion;Titulo;Atributos;Link
"215.000";"Enrique Martinez Al 2200, Belgrano, Capital Federal";"Departamento En Venta En Belgrano R Vista Abierta. Balcón Aterrazado";"";"https://departamento.mercadolibre.com.ar/MLA-1738095597-departamento-en-venta-en-belgrano-r-vista-abierta-balcon-aterrazado-_JM#polycard_client=search-desktop&search_layout=grid&position=6&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"215.000";"Enrique Martinez Al 2200, Belgrano, Capital Federal";"Departamento En Venta En Belgrano R Vista Abierta. Balcón Aterrazado";"";"https://departamento.mercadolibre.com.ar/MLA-1738095597-departamento-en-venta-en-belgrano-r-vista-abierta-balcon-aterrazado-_JM#polycard_client=search-desktop&search_layout=grid&position=6&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"95.000";"11 De Septiembre De 1888 2700, Belgrano, Capital Federal";"Venta Monoambiente Balcon Belgrano Apto Credito";"";"https://departamento.mercadolibre.com.ar/MLA-3165608454-venta-monoambiente-balcon-belgrano-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=7&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"95.000";"11 De Septiembre De 1888 2700, Belgrano, Capital Federal";"Venta Monoambiente Balcon Belgrano Apto Credito";"";"https://departamento.mercadolibre.com.ar/MLA-3165608454-venta-monoambiente-balcon-belgrano-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=7&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"86.000";"Miller Al 3200, Villa Urquiza, Capital Federal";"Venta Departamento Monoambiente Con Balcón En Villa Urquiza";"";"https://departamento.mercadolibre.com.ar/MLA-3168743618-venta-departamento-monoambiente-con-balcon-en-villa-urquiza-_JM#polycard_client=search-desktop&search_layout=grid&position=8&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"86.000";"Miller Al 3200, Villa Urquiza, Capital Federal";"Venta Departamento Monoambiente Con Balcón En Villa Urquiza";"";"https://departamento.mercadolibre.com.ar/MLA-3168743618-venta-departamento-monoambiente-con-balcon-en-villa-urquiza-_JM#polycard_client=search-desktop&search_layout=grid&position=8&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"320.000";"Charcas 5100, Palermo, Capital Federal";"Departamento En Venta En Palermo, Capital Federal, Buenos Aires";"";"https://departamento.mercadolibre.com.ar/MLA-1737828415-departamento-en-venta-en-palermo-capital-federal-buenos-aires-_JM#polycard_client=search-desktop&search_layout=grid&position=9&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"320.000";"Charcas 5100, Palermo, Capital Federal";"Departamento En Venta En Palermo, Capital Federal, Buenos Aires";"";"https://departamento.mercadolibre.com.ar/MLA-1737828415-departamento-en-venta-en-palermo-capital-federal-buenos-aires-_JM#polycard_client=search-desktop&search_layout=grid&position=9&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"90.000";"Avenida Independencia 700, San Telmo, Capital Federal";"2 Ambientes Con Balcon, Zona Uade , San Telmo";"";"https://departamento.mercadolibre.com.ar/MLA-1739684217-2-ambientes-con-balcon-zona-uade-san-telmo-_JM#polycard_client=search-desktop&search_layout=grid&position=10&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"90.000";"Avenida Independencia 700, San Telmo, Capital Federal";"2 Ambientes Con Balcon, Zona Uade , San Telmo";"";"https://departamento.mercadolibre.com.ar/MLA-1739684217-2-ambientes-con-balcon-zona-uade-san-telmo-_JM#polycard_client=search-desktop&search_layout=grid&position=10&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"90.000";"Viamonte Al 700, Retiro, Capital Federal";"Venta Departamento 3 Ambientes En San Nicolás";"";"https://departamento.mercadolibre.com.ar/MLA-3168246810-venta-departamento-3-ambientes-en-san-nicolas-_JM#polycard_client=search-desktop&search_layout=grid&position=11&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"90.000";"Viamonte Al 700, Retiro, Capital Federal";"Venta Departamento 3 Ambientes En San Nicolás";"";"https://departamento.mercadolibre.com.ar/MLA-3168246810-venta-departamento-3-ambientes-en-san-nicolas-_JM#polycard_client=search-desktop&search_layout=grid&position=11&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"163.000";"Cabello Al 3200, Palermo, Capital Federal";"Departamento En Venta En Palermo. Apto Crédito";"";"https://departamento.mercadolibre.com.ar/MLA-3173927386-departamento-en-venta-en-palermo-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=12&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"163.000";"Cabello Al 3200, Palermo, Capital Federal";"Departamento En Venta En Palermo. Apto Crédito";"";"https://departamento.mercadolibre.com.ar/MLA-3173927386-departamento-en-venta-en-palermo-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=12&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"245.000";"Departamento Venta 3 Ambientes 93 M2 Barrio Norte, Capital Federal, Barrio Norte, Capital Federal";"Departamento Venta 3 Ambientes 93 M2 Barrio Norte, Capital Federal";"";"https://departamento.mercadolibre.com.ar/MLA-1742470663-departamento-venta-3-ambientes-93-m2-barrio-norte-capital-federal-_JM#polycard_client=search-desktop&search_layout=grid&position=13&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"245.000";"Departamento Venta 3 Ambientes 93 M2 Barrio Norte, Capital Federal, Barrio Norte, Capital Federal";"Departamento Venta 3 Ambientes 93 M2 Barrio Norte, Capital Federal";"";"https://departamento.mercadolibre.com.ar/MLA-1742470663-departamento-venta-3-ambientes-93-m2-barrio-norte-capital-federal-_JM#polycard_client=search-desktop&search_layout=grid&position=13&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"190.000";"Departamento Venta Monoambiente 46 M2 Torre IQ Callao, Recoleta Capital Federal, Recoleta, Capital Federal";"Departamento Venta Monoambiente 46 M2 Torre Iq Callao, Recoleta Capital Federal";"";"https://departamento.mercadolibre.com.ar/MLA-3173839112-departamento-venta-monoambiente-46-m2-torre-iq-callao-recoleta-capital-federal-_JM#polycard_client=search-desktop&search_layout=grid&position=14&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"190.000";"Departamento Venta Monoambiente 46 M2 Torre IQ Callao, Recoleta Capital Federal, Recoleta, Capital Federal";"Departamento Venta Monoambiente 46 M2 Torre Iq Callao, Recoleta Capital Federal";"";"https://departamento.mercadolibre.com.ar/MLA-3173839112-departamento-venta-monoambiente-46-m2-torre-iq-callao-recoleta-capital-federal-_JM#polycard_client=search-desktop&search_layout=grid&position=14&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"109.000";"Gurruchaga Al 2200, Palermo, Capital Federal";"Venta Monoambiente En Palermo";"";"https://departamento.mercadolibre.com.ar/MLA-1738053249-venta-monoambiente-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=15&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"109.000";"Gurruchaga Al 2200, Palermo, Capital Federal";"Venta Monoambiente En Palermo";"";"https://departamento.mercadolibre.com.ar/MLA-1738053249-venta-monoambiente-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=15&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"110.000";"Ohiggins 1500, Belgrano, Capital Federal";"Monoambiente A Estrenar En Belgrano Con Amenities";"";"https://departamento.mercadolibre.com.ar/MLA-1735717049-monoambiente-a-estrenar-en-belgrano-con-amenities-_JM#polycard_client=search-desktop&search_layout=grid&position=16&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"110.000";"Ohiggins 1500, Belgrano, Capital Federal";"Monoambiente A Estrenar En Belgrano Con Amenities";"";"https://departamento.mercadolibre.com.ar/MLA-1735717049-monoambiente-a-estrenar-en-belgrano-con-amenities-_JM#polycard_client=search-desktop&search_layout=grid&position=16&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"73.000";"Billinghurst Al 1400 - Piso 5, Recoleta, Capital Federal";"Monoambiente - Venta - Balcon - Frente - Recoleta";"";"https://departamento.mercadolibre.com.ar/MLA-1737642603-monoambiente-venta-balcon-frente-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=17&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"73.000";"Billinghurst Al 1400 - Piso 5, Recoleta, Capital Federal";"Monoambiente - Venta - Balcon - Frente - Recoleta";"";"https://departamento.mercadolibre.com.ar/MLA-1737642603-monoambiente-venta-balcon-frente-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=17&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"243.000";"Echeverría 2700, Belgrano, Capital Federal";"Dpto De 5 Amb. C/balcon Y Baulera Venta Belgrano";"";"https://departamento.mercadolibre.com.ar/MLA-3152875488-dpto-de-5-amb-cbalcon-y-baulera-venta-belgrano-_JM#polycard_client=search-desktop&search_layout=grid&position=18&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"243.000";"Echeverría 2700, Belgrano, Capital Federal";"Dpto De 5 Amb. C/balcon Y Baulera Venta Belgrano";"";"https://departamento.mercadolibre.com.ar/MLA-3152875488-dpto-de-5-amb-cbalcon-y-baulera-venta-belgrano-_JM#polycard_client=search-desktop&search_layout=grid&position=18&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"115.000";"Julián Álvarez Al 1600, Palermo Viejo, Capital Federal";"Monoambiente En Venta En Palermo Viejo";"";"https://departamento.mercadolibre.com.ar/MLA-3159275788-monoambiente-en-venta-en-palermo-viejo-_JM#polycard_client=search-desktop&search_layout=grid&position=19&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"115.000";"Julián Álvarez Al 1600, Palermo Viejo, Capital Federal";"Monoambiente En Venta En Palermo Viejo";"";"https://departamento.mercadolibre.com.ar/MLA-3159275788-monoambiente-en-venta-en-palermo-viejo-_JM#polycard_client=search-desktop&search_layout=grid&position=19&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"97.000";"Av. Cordoba Al 3500, Palermo, Capital Federal";"Venta Monomabiente Amplio Con Balcón En Palermo";"";"https://departamento.mercadolibre.com.ar/MLA-3177350600-venta-monomabiente-amplio-con-balcon-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=20&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"97.000";"Av. Cordoba Al 3500, Palermo, Capital Federal";"Venta Monomabiente Amplio Con Balcón En Palermo";"";"https://departamento.mercadolibre.com.ar/MLA-3177350600-venta-monomabiente-amplio-con-balcon-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=20&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"154.500";"Avenida Monroe 2600, Belgrano C, Capital Federal";"Monroe 2671 Piso 2 Departamento B";"";"https://departamento.mercadolibre.com.ar/MLA-3164325020-monroe-2671-piso-2-departamento-b-_JM#polycard_client=search-desktop&search_layout=grid&position=21&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"154.500";"Avenida Monroe 2600, Belgrano C, Capital Federal";"Monroe 2671 Piso 2 Departamento B";"";"https://departamento.mercadolibre.com.ar/MLA-3164325020-monroe-2671-piso-2-departamento-b-_JM#polycard_client=search-desktop&search_layout=grid&position=21&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"155.000";"Avenida Luis María Campos 0, Las Cañitas, Capital Federal";"Departamento 2 Ambientes Cañitas Piso 11 Al Frente";"";"https://departamento.mercadolibre.com.ar/MLA-3175116008-departamento-2-ambientes-canitas-piso-11-al-frente-_JM#polycard_client=search-desktop&search_layout=grid&position=22&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"155.000";"Avenida Luis María Campos 0, Las Cañitas, Capital Federal";"Departamento 2 Ambientes Cañitas Piso 11 Al Frente";"";"https://departamento.mercadolibre.com.ar/MLA-3175116008-departamento-2-ambientes-canitas-piso-11-al-frente-_JM#polycard_client=search-desktop&search_layout=grid&position=22&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"269.000";"Charlone 1400, Villa Ortúzar, Capital Federal";"Venta Departamento 3 Ambientes Estrenar Amenities";"";"https://departamento.mercadolibre.com.ar/MLA-3147996578-venta-departamento-3-ambientes-estrenar-amenities-_JM#polycard_client=search-desktop&search_layout=grid&position=23&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"269.000";"Charlone 1400, Villa Ortúzar, Capital Federal";"Venta Departamento 3 Ambientes Estrenar Amenities";"";"https://departamento.mercadolibre.com.ar/MLA-3147996578-venta-departamento-3-ambientes-estrenar-amenities-_JM#polycard_client=search-desktop&search_layout=grid&position=23&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"69.000";"Ciudad De La Paz 2300, Belgrano, Capital Federal";"Venta Monoambiente Belgrano Apto Credito";"";"https://departamento.mercadolibre.com.ar/MLA-3165634494-venta-monoambiente-belgrano-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=24&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"69.000";"Ciudad De La Paz 2300, Belgrano, Capital Federal";"Venta Monoambiente Belgrano Apto Credito";"";"https://departamento.mercadolibre.com.ar/MLA-3165634494-venta-monoambiente-belgrano-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=24&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"205.000";"Monoambiente Venta 54 M2 Torre IQ Callao, Recoleta, Capital Federal, Recoleta, Capital Federal";"Monoambiente Venta 54 M2 Torre Iq Callao, Recoleta, Capital Federal";"";"https://departamento.mercadolibre.com.ar/MLA-1742507811-monoambiente-venta-54-m2-torre-iq-callao-recoleta-capital-federal-_JM#polycard_client=search-desktop&search_layout=grid&position=25&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"205.000";"Monoambiente Venta 54 M2 Torre IQ Callao, Recoleta, Capital Federal, Recoleta, Capital Federal";"Monoambiente Venta 54 M2 Torre Iq Callao, Recoleta, Capital Federal";"";"https://departamento.mercadolibre.com.ar/MLA-1742507811-monoambiente-venta-54-m2-torre-iq-callao-recoleta-capital-federal-_JM#polycard_client=search-desktop&search_layout=grid&position=25&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"130.000";"Uriarte 2400, Palermo, Capital Federal";"Departamento En Venta En Palermo";"";"https://departamento.mercadolibre.com.ar/MLA-1739158173-departamento-en-venta-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=26&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"130.000";"Uriarte 2400, Palermo, Capital Federal";"Departamento En Venta En Palermo";"";"https://departamento.mercadolibre.com.ar/MLA-1739158173-departamento-en-venta-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=26&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"68.000";"Valentín Gómez 2700, Balvanera, Capital Federal";"Venta 2amb Con Balcon Valentin Gomez Balvanera";"";"https://departamento.mercadolibre.com.ar/MLA-1741409513-venta-2amb-con-balcon-valentin-gomez-balvanera-_JM#polycard_client=search-desktop&search_layout=grid&position=27&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"68.000";"Valentín Gómez 2700, Balvanera, Capital Federal";"Venta 2amb Con Balcon Valentin Gomez Balvanera";"";"https://departamento.mercadolibre.com.ar/MLA-1741409513-venta-2amb-con-balcon-valentin-gomez-balvanera-_JM#polycard_client=search-desktop&search_layout=grid&position=27&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"149.000";"Triunvirato Y Congreso, Villa Urquiza, Capital Federal";"Departamento - Villa Urquiza";"";"https://departamento.mercadolibre.com.ar/MLA-3161645524-departamento-villa-urquiza-_JM#polycard_client=search-desktop&search_layout=grid&position=28&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"149.000";"Triunvirato Y Congreso, Villa Urquiza, Capital Federal";"Departamento - Villa Urquiza";"";"https://departamento.mercadolibre.com.ar/MLA-3161645524-departamento-villa-urquiza-_JM#polycard_client=search-desktop&search_layout=grid&position=28&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"115.000";"Billinghurst 1400, Recoleta, Capital Federal";"Venta Depto 2 Ambientes Con Balcon Recoleta";"";"https://departamento.mercadolibre.com.ar/MLA-3170162580-venta-depto-2-ambientes-con-balcon-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=29&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"115.000";"Billinghurst 1400, Recoleta, Capital Federal";"Venta Depto 2 Ambientes Con Balcon Recoleta";"";"https://departamento.mercadolibre.com.ar/MLA-3170162580-venta-depto-2-ambientes-con-balcon-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=29&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"109.000";"Calderon De La Barca 3035, Villa Devoto, Capital Federal";"Inversión En Pozo / Villa Devoto / 2 Ambientes A Estrenar";"";"https://departamento.mercadolibre.com.ar/MLA-1735140731-inversion-en-pozo-villa-devoto-2-ambientes-a-estrenar-_JM#polycard_client=search-desktop&search_layout=grid&position=30&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"109.000";"Calderon De La Barca 3035, Villa Devoto, Capital Federal";"Inversión En Pozo / Villa Devoto / 2 Ambientes A Estrenar";"";"https://departamento.mercadolibre.com.ar/MLA-1735140731-inversion-en-pozo-villa-devoto-2-ambientes-a-estrenar-_JM#polycard_client=search-desktop&search_layout=grid&position=30&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"175.000";"Guatemala 4800, Palermo Soho, Capital Federal";"Venta Departamento 2 Amb. Con Balcon Y Amenities";"";"https://departamento.mercadolibre.com.ar/MLA-3165180148-venta-departamento-2-amb-con-balcon-y-amenities-_JM#polycard_client=search-desktop&search_layout=grid&position=31&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"175.000";"Guatemala 4800, Palermo Soho, Capital Federal";"Venta Departamento 2 Amb. Con Balcon Y Amenities";"";"https://departamento.mercadolibre.com.ar/MLA-3165180148-venta-departamento-2-amb-con-balcon-y-amenities-_JM#polycard_client=search-desktop&search_layout=grid&position=31&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"170.000";"Guatemala 4800, Palermo, Capital Federal";"2 Ambientes A Estrenar Con Amenities En Palermo";"";"https://departamento.mercadolibre.com.ar/MLA-3168800440-2-ambientes-a-estrenar-con-amenities-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=32&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"170.000";"Guatemala 4800, Palermo, Capital Federal";"2 Ambientes A Estrenar Con Amenities En Palermo";"";"https://departamento.mercadolibre.com.ar/MLA-3168800440-2-ambientes-a-estrenar-con-amenities-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=32&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"45.000";"Garay Al 1200, Monserrat, Capital Federal";"Venta Departamento 2 Ambientes En Monserrat Oportunidad";"";"https://departamento.mercadolibre.com.ar/MLA-2269556602-venta-departamento-2-ambientes-en-monserrat-oportunidad-_JM#polycard_client=search-desktop&search_layout=grid&position=33&type=item&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"45.000";"Garay Al 1200, Monserrat, Capital Federal";"Venta Departamento 2 Ambientes En Monserrat Oportunidad";"";"https://departamento.mercadolibre.com.ar/MLA-2269556602-venta-departamento-2-ambientes-en-monserrat-oportunidad-_JM#polycard_client=search-desktop&search_layout=grid&position=33&type=item&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"190.000";"Juncal 2200, Recoleta, Capital Federal";"Departamento . Tres Ambientes . Recoleta.";"";"https://departamento.mercadolibre.com.ar/MLA-2797482506-departamento-tres-ambientes-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=34&type=item&float_highlight=not_apply&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
"190.000";"Juncal 2200, Recoleta, Capital Federal";"Departamento . Tres Ambientes . Recoleta.";"";"https://departamento.mercadolibre.com.ar/MLA-2797482506-departamento-tres-ambientes-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=34&type=item&float_highlight=not_apply&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply"
