Precio;Ubicacion;Titulo;Atributos;Link
"138.000";"Mexico 1331, Monserrat, Capital Federal";"Venta · Tres Ambientes · Amenities · Zona Uade";"";"https://departamento.mercadolibre.com.ar/MLA-3174353808-venta-tres-ambientes-amenities-zona-uade-_JM#polycard_client=search-desktop&search_layout=grid&position=11&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"185.000";"Avenida Jorge Newbery 2400, Palermo, Capital Federal";"Venta Departamento Dos Ambientes En Palermo";"";"https://departamento.mercadolibre.com.ar/MLA-3165192568-venta-departamento-dos-ambientes-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=12&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"185.000";"Avenida Jorge Newbery 2400, Palermo, Capital Federal";"Venta Departamento Dos Ambientes En Palermo";"";"https://departamento.mercadolibre.com.ar/MLA-3165192568-venta-departamento-dos-ambientes-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=12&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"144.000";"Depatamento 3 Ambientes Venta, Recoleta, Paraguay Y Parana, Recoleta, Capital Federal";"Venta Departamento, 3 Ambientes, Recoleta. Apto Credito";"";"https://departamento.mercadolibre.com.ar/MLA-1742439717-venta-departamento-3-ambientes-recoleta-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=13&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"144.000";"Depatamento 3 Ambientes Venta, Recoleta, Paraguay Y Parana, Recoleta, Capital Federal";"Venta Departamento, 3 Ambientes, Recoleta. Apto Credito";"";"https://departamento.mercadolibre.com.ar/MLA-1742439717-venta-departamento-3-ambientes-recoleta-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=13&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"580.000";"Gorostiaga 1500, Palermo, Capital Federal";"Ph Venta 6 Ambientes Renta Anual Usd 32400 Ideal Inversor Apto Crédito Palermo";"";"https://departamento.mercadolibre.com.ar/MLA-1742657669-ph-venta-6-ambientes-renta-anual-usd-32400-ideal-inversor-apto-credito-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=14&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"580.000";"Gorostiaga 1500, Palermo, Capital Federal";"Ph Venta 6 Ambientes Renta Anual Usd 32400 Ideal Inversor Apto Crédito Palermo";"";"https://departamento.mercadolibre.com.ar/MLA-1742657669-ph-venta-6-ambientes-renta-anual-usd-32400-ideal-inversor-apto-credito-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=14&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"162.000";"Vicente López 2200, Recoleta, Capital Federal";"Dpto 2 Dormitorios Balcon Baulera Cochera Recoleta";"";"https://departamento.mercadolibre.com.ar/MLA-1736355087-dpto-2-dormitorios-balcon-baulera-cochera-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=15&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"162.000";"Vicente López 2200, Recoleta, Capital Federal";"Dpto 2 Dormitorios Balcon Baulera Cochera Recoleta";"";"https://departamento.mercadolibre.com.ar/MLA-1736355087-dpto-2-dormitorios-balcon-baulera-cochera-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=15&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"115.000";"Solís 600, Balvanera, Capital Federal";"Venta Departamento 3 Ambientes Con Dependencia 97m² En Monserrat Congreso Balvanera Gran Categoría";"";"https://departamento.mercadolibre.com.ar/MLA-1743058357-venta-departamento-3-ambientes-con-dependencia-97m-en-monserrat-congreso-balvanera-gran-categoria-_JM#polycard_client=search-desktop&search_layout=grid&position=16&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"115.000";"Solís 600, Balvanera, Capital Federal";"Venta Departamento 3 Ambientes Con Dependencia 97m² En Monserrat Congreso Balvanera Gran Categoría";"";"https://departamento.mercadolibre.com.ar/MLA-1743058357-venta-departamento-3-ambientes-con-dependencia-97m-en-monserrat-congreso-balvanera-gran-categoria-_JM#polycard_client=search-desktop&search_layout=grid&position=16&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"1.150.000";"Trinidad Guevara 300, Puerto Madero, Capital Federal";"Venta 3 Amb Puerto Madero Center Dep Vista Al Rio";"";"https://departamento.mercadolibre.com.ar/MLA-1742903159-venta-3-amb-puerto-madero-center-dep-vista-al-rio-_JM#polycard_client=search-desktop&search_layout=grid&position=17&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"1.150.000";"Trinidad Guevara 300, Puerto Madero, Capital Federal";"Venta 3 Amb Puerto Madero Center Dep Vista Al Rio";"";"https://departamento.mercadolibre.com.ar/MLA-1742903159-venta-3-amb-puerto-madero-center-dep-vista-al-rio-_JM#polycard_client=search-desktop&search_layout=grid&position=17&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"159.000";"Ricardo Gutierrez 3726, Villa Del Parque, Capital Federal";"Semipiso A Estrenar - Villa Del Parque - Frente - Balcón..";"";"https://departamento.mercadolibre.com.ar/MLA-3174655778-semipiso-a-estrenar-villa-del-parque-frente-balcon-_JM#polycard_client=search-desktop&search_layout=grid&position=18&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"159.000";"Ricardo Gutierrez 3726, Villa Del Parque, Capital Federal";"Semipiso A Estrenar - Villa Del Parque - Frente - Balcón..";"";"https://departamento.mercadolibre.com.ar/MLA-3174655778-semipiso-a-estrenar-villa-del-parque-frente-balcon-_JM#polycard_client=search-desktop&search_layout=grid&position=18&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"135.000";"Jerónimo Salguero 700, Almagro, Capital Federal";"Departamento En Venta - 2 Ambientes - Balcón Al Frente - Cochera - Almagro - Jerónimo Salguero";"";"https://departamento.mercadolibre.com.ar/MLA-3159895068-departamento-en-venta-2-ambientes-balcon-al-frente-cochera-almagro-jeronimo-salguero-_JM#polycard_client=search-desktop&search_layout=grid&position=19&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"135.000";"Jerónimo Salguero 700, Almagro, Capital Federal";"Departamento En Venta - 2 Ambientes - Balcón Al Frente - Cochera - Almagro - Jerónimo Salguero";"";"https://departamento.mercadolibre.com.ar/MLA-3159895068-departamento-en-venta-2-ambientes-balcon-al-frente-cochera-almagro-jeronimo-salguero-_JM#polycard_client=search-desktop&search_layout=grid&position=19&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"208.000";"Olazabal Al 2800, Belgrano, Capital Federal";"Venta Departamento 4 Ambientes Belgrano";"";"https://departamento.mercadolibre.com.ar/MLA-1737713087-venta-departamento-4-ambientes-belgrano-_JM#polycard_client=search-desktop&search_layout=grid&position=20&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"208.000";"Olazabal Al 2800, Belgrano, Capital Federal";"Venta Departamento 4 Ambientes Belgrano";"";"https://departamento.mercadolibre.com.ar/MLA-1737713087-venta-departamento-4-ambientes-belgrano-_JM#polycard_client=search-desktop&search_layout=grid&position=20&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"58.000";"Juan Bautista Alberdi 4700, Parque Avellaneda, Capital Federal";"Venta Monoambiente Parque Avellaneda";"";"https://departamento.mercadolibre.com.ar/MLA-1742725783-venta-monoambiente-parque-avellaneda-_JM#polycard_client=search-desktop&search_layout=grid&position=21&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"58.000";"Juan Bautista Alberdi 4700, Parque Avellaneda, Capital Federal";"Venta Monoambiente Parque Avellaneda";"";"https://departamento.mercadolibre.com.ar/MLA-1742725783-venta-monoambiente-parque-avellaneda-_JM#polycard_client=search-desktop&search_layout=grid&position=21&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"179.000";"Arce Al 700, Palermo, Capital Federal";"Duplex - Venta - Balcon Terraza - Suite - Toilette - Las Cañitas";"";"https://departamento.mercadolibre.com.ar/MLA-3158334420-duplex-venta-balcon-terraza-suite-toilette-las-canitas-_JM#polycard_client=search-desktop&search_layout=grid&position=22&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"179.000";"Arce Al 700, Palermo, Capital Federal";"Duplex - Venta - Balcon Terraza - Suite - Toilette - Las Cañitas";"";"https://departamento.mercadolibre.com.ar/MLA-3158334420-duplex-venta-balcon-terraza-suite-toilette-las-canitas-_JM#polycard_client=search-desktop&search_layout=grid&position=22&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"130.000";"Mexico 700, Monserrat, Capital Federal";"Loft En Venta";"";"https://departamento.mercadolibre.com.ar/MLA-1736465769-loft-en-venta-_JM#polycard_client=search-desktop&search_layout=grid&position=23&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"130.000";"Mexico 700, Monserrat, Capital Federal";"Loft En Venta";"";"https://departamento.mercadolibre.com.ar/MLA-1736465769-loft-en-venta-_JM#polycard_client=search-desktop&search_layout=grid&position=23&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"139.000";"Peru Al 1100, San Telmo, Capital Federal";"Hermoso Departamento En San Telmo Amoblado, Ideal Para Inversion/renta";"";"https://departamento.mercadolibre.com.ar/MLA-1740837917-hermoso-departamento-en-san-telmo-amoblado-ideal-para-inversionrenta-_JM#polycard_client=search-desktop&search_layout=grid&position=24&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"139.000";"Peru Al 1100, San Telmo, Capital Federal";"Hermoso Departamento En San Telmo Amoblado, Ideal Para Inversion/renta";"";"https://departamento.mercadolibre.com.ar/MLA-1740837917-hermoso-departamento-en-san-telmo-amoblado-ideal-para-inversionrenta-_JM#polycard_client=search-desktop&search_layout=grid&position=24&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"105.000";"Soler 4100, Palermo Viejo, Capital Federal";"Venta Dos Amb Refaccionado A Nuevo En Palermo";"";"https://departamento.mercadolibre.com.ar/MLA-1741126335-venta-dos-amb-refaccionado-a-nuevo-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=25&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"105.000";"Soler 4100, Palermo Viejo, Capital Federal";"Venta Dos Amb Refaccionado A Nuevo En Palermo";"";"https://departamento.mercadolibre.com.ar/MLA-1741126335-venta-dos-amb-refaccionado-a-nuevo-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=25&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"260.000";"Santa Fe Al 5000, Palermo Hollywood, Capital Federal";"Departamento En Palermo Hollywood";"";"https://departamento.mercadolibre.com.ar/MLA-3158564052-departamento-en-palermo-hollywood-_JM#polycard_client=search-desktop&search_layout=grid&position=26&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"260.000";"Santa Fe Al 5000, Palermo Hollywood, Capital Federal";"Departamento En Palermo Hollywood";"";"https://departamento.mercadolibre.com.ar/MLA-3158564052-departamento-en-palermo-hollywood-_JM#polycard_client=search-desktop&search_layout=grid&position=26&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"94.800";"Diaz Colodrero 2900, Villa Urquiza, Capital Federal";"Venta Monoambiente Villa Urquiza Con Amenities";"";"https://departamento.mercadolibre.com.ar/MLA-3147997294-venta-monoambiente-villa-urquiza-con-amenities-_JM#polycard_client=search-desktop&search_layout=grid&position=27&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"94.800";"Diaz Colodrero 2900, Villa Urquiza, Capital Federal";"Venta Monoambiente Villa Urquiza Con Amenities";"";"https://departamento.mercadolibre.com.ar/MLA-3147997294-venta-monoambiente-villa-urquiza-con-amenities-_JM#polycard_client=search-desktop&search_layout=grid&position=27&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"125.000";"Amenabar Al 3600, Saavedra, Capital Federal";"Venta. 2 Ambientes Con Terraza Propia, En Todos Los Ambientes Saavedra";"";"https://departamento.mercadolibre.com.ar/MLA-3158579742-venta-2-ambientes-con-terraza-propia-en-todos-los-ambientes-saavedra-_JM#polycard_client=search-desktop&search_layout=grid&position=28&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"125.000";"Amenabar Al 3600, Saavedra, Capital Federal";"Venta. 2 Ambientes Con Terraza Propia, En Todos Los Ambientes Saavedra";"";"https://departamento.mercadolibre.com.ar/MLA-3158579742-venta-2-ambientes-con-terraza-propia-en-todos-los-ambientes-saavedra-_JM#polycard_client=search-desktop&search_layout=grid&position=28&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"69.900";"Paraguay 1200, Barrio Norte, Capital Federal";"Departamento 2 Amb Venta Cocina Independiente";"";"https://departamento.mercadolibre.com.ar/MLA-1735697921-departamento-2-amb-venta-cocina-independiente-_JM#polycard_client=search-desktop&search_layout=grid&position=29&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"69.900";"Paraguay 1200, Barrio Norte, Capital Federal";"Departamento 2 Amb Venta Cocina Independiente";"";"https://departamento.mercadolibre.com.ar/MLA-1735697921-departamento-2-amb-venta-cocina-independiente-_JM#polycard_client=search-desktop&search_layout=grid&position=29&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"190.000";"Olazábal Al 2700, Belgrano, Capital Federal";"Departamento En Venta En Belgrano";"";"https://departamento.mercadolibre.com.ar/MLA-3175412704-departamento-en-venta-en-belgrano-_JM#polycard_client=search-desktop&search_layout=grid&position=30&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"190.000";"Olazábal Al 2700, Belgrano, Capital Federal";"Departamento En Venta En Belgrano";"";"https://departamento.mercadolibre.com.ar/MLA-3175412704-departamento-en-venta-en-belgrano-_JM#polycard_client=search-desktop&search_layout=grid&position=30&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"87.000";"Gascon Al 1200, Palermo, Capital Federal";"Departamento En Palermo Soho";"";"https://departamento.mercadolibre.com.ar/MLA-3159166134-departamento-en-palermo-soho-_JM#polycard_client=search-desktop&search_layout=grid&position=31&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"87.000";"Gascon Al 1200, Palermo, Capital Federal";"Departamento En Palermo Soho";"";"https://departamento.mercadolibre.com.ar/MLA-3159166134-departamento-en-palermo-soho-_JM#polycard_client=search-desktop&search_layout=grid&position=31&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"220.000";"Fray Justo Santa María De Oro, Palermo, Capital Federal";"Departamento En Palermo";"";"https://departamento.mercadolibre.com.ar/MLA-3159376908-departamento-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=32&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"220.000";"Fray Justo Santa María De Oro, Palermo, Capital Federal";"Departamento En Palermo";"";"https://departamento.mercadolibre.com.ar/MLA-3159376908-departamento-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=32&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"102.000";"Avenida San Martín 2900, Paternal, Capital Federal";"Departamento 2 Ambientes Venta Paternal Amenities";"";"https://departamento.mercadolibre.com.ar/MLA-3174907272-departamento-2-ambientes-venta-paternal-amenities-_JM#polycard_client=search-desktop&search_layout=grid&position=33&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
"102.000";"Avenida San Martín 2900, Paternal, Capital Federal";"Departamento 2 Ambientes Venta Paternal Amenities";"";"https://departamento.mercadolibre.com.ar/MLA-3174907272-departamento-2-ambientes-venta-paternal-amenities-_JM#polycard_client=search-desktop&search_layout=grid&position=33&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply"
