Precio;Ubicacion;Titulo;Atributos;Link
"165.000";"Angel Gallardo 85, Caballito, Capital Federal";"Departamento De 4 Ambientes Con Balcón";"";"https://departamento.mercadolibre.com.ar/MLA-3158500732-departamento-de-4-ambientes-con-balcon-_JM#polycard_client=search-desktop&search_layout=grid&position=6&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"165.000";"Angel Gallardo 85, Caballito, Capital Federal";"Departamento De 4 Ambientes Con Balcón";"";"https://departamento.mercadolibre.com.ar/MLA-3158500732-departamento-de-4-ambientes-con-balcon-_JM#polycard_client=search-desktop&search_layout=grid&position=6&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"65.000";"Avenida Directorio 800, Caballito, Capital Federal";"Venta Depto Caballito 2 Ambientes Con Balcón Corrido";"";"https://departamento.mercadolibre.com.ar/MLA-3168265084-venta-depto-caballito-2-ambientes-con-balcon-corrido-_JM#polycard_client=search-desktop&search_layout=grid&position=7&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"65.000";"Avenida Directorio 800, Caballito, Capital Federal";"Venta Depto Caballito 2 Ambientes Con Balcón Corrido";"";"https://departamento.mercadolibre.com.ar/MLA-3168265084-venta-depto-caballito-2-ambientes-con-balcon-corrido-_JM#polycard_client=search-desktop&search_layout=grid&position=7&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"298.000";"Adolfo P Carranza 3025, Villa Del Parque, Capital Federal";"Venta. Piso. Cuatro Ambientes. Piso Completo. C/ Terraza, Parrilla Y Cochera. A Estrenar.";"";"https://departamento.mercadolibre.com.ar/MLA-3159377734-venta-piso-cuatro-ambientes-piso-completo-c-terraza-parrilla-y-cochera-a-estrenar-_JM#polycard_client=search-desktop&search_layout=grid&position=8&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"298.000";"Adolfo P Carranza 3025, Villa Del Parque, Capital Federal";"Venta. Piso. Cuatro Ambientes. Piso Completo. C/ Terraza, Parrilla Y Cochera. A Estrenar.";"";"https://departamento.mercadolibre.com.ar/MLA-3159377734-venta-piso-cuatro-ambientes-piso-completo-c-terraza-parrilla-y-cochera-a-estrenar-_JM#polycard_client=search-desktop&search_layout=grid&position=8&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"56.000";"Yatay Al 700, Almagro, Capital Federal";"Venta Departamento Un Ambiente Refaccionar Flipping Parque Centenario";"";"https://departamento.mercadolibre.com.ar/MLA-1738949729-venta-departamento-un-ambiente-refaccionar-flipping-parque-centenario-_JM#polycard_client=search-desktop&search_layout=grid&position=9&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"56.000";"Yatay Al 700, Almagro, Capital Federal";"Venta Departamento Un Ambiente Refaccionar Flipping Parque Centenario";"";"https://departamento.mercadolibre.com.ar/MLA-1738949729-venta-departamento-un-ambiente-refaccionar-flipping-parque-centenario-_JM#polycard_client=search-desktop&search_layout=grid&position=9&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"138.000";"Cochabamba Al 300, San Telmo, Capital Federal";"Venta Departamento 2 Ambientes. Amenities Y Cochera";"";"https://departamento.mercadolibre.com.ar/MLA-1737433161-venta-departamento-2-ambientes-amenities-y-cochera-_JM#polycard_client=search-desktop&search_layout=grid&position=10&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"138.000";"Cochabamba Al 300, San Telmo, Capital Federal";"Venta Departamento 2 Ambientes. Amenities Y Cochera";"";"https://departamento.mercadolibre.com.ar/MLA-1737433161-venta-departamento-2-ambientes-amenities-y-cochera-_JM#polycard_client=search-desktop&search_layout=grid&position=10&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"85.000";"Agüero 2288, Recoleta, Capital Federal";"Venta - Departamento A Estrenar - Orientación Norte";"";"https://departamento.mercadolibre.com.ar/MLA-3164604922-venta-departamento-a-estrenar-orientacion-norte-_JM#polycard_client=search-desktop&search_layout=grid&position=11&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"85.000";"Agüero 2288, Recoleta, Capital Federal";"Venta - Departamento A Estrenar - Orientación Norte";"";"https://departamento.mercadolibre.com.ar/MLA-3164604922-venta-departamento-a-estrenar-orientacion-norte-_JM#polycard_client=search-desktop&search_layout=grid&position=11&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"108.000";"Gascon 200, Almagro, Capital Federal";"Venta. Departamento 2 Ambientes. Parrilla. Apto Credito. Almagro";"";"https://departamento.mercadolibre.com.ar/MLA-1739448537-venta-departamento-2-ambientes-parrilla-apto-credito-almagro-_JM#polycard_client=search-desktop&search_layout=grid&position=12&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"108.000";"Gascon 200, Almagro, Capital Federal";"Venta. Departamento 2 Ambientes. Parrilla. Apto Credito. Almagro";"";"https://departamento.mercadolibre.com.ar/MLA-1739448537-venta-departamento-2-ambientes-parrilla-apto-credito-almagro-_JM#polycard_client=search-desktop&search_layout=grid&position=12&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"285.000";"Palpa Al 3500, Chacarita, Capital Federal";"Departamento En Venta - 4 Amb - Balcón - Cochera - Luminoso - Piso Alto - Pileta - Chacarita";"";"https://departamento.mercadolibre.com.ar/MLA-3153532274-departamento-en-venta-4-amb-balcon-cochera-luminoso-piso-alto-pileta-chacarita-_JM#polycard_client=search-desktop&search_layout=grid&position=13&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"285.000";"Palpa Al 3500, Chacarita, Capital Federal";"Departamento En Venta - 4 Amb - Balcón - Cochera - Luminoso - Piso Alto - Pileta - Chacarita";"";"https://departamento.mercadolibre.com.ar/MLA-3153532274-departamento-en-venta-4-amb-balcon-cochera-luminoso-piso-alto-pileta-chacarita-_JM#polycard_client=search-desktop&search_layout=grid&position=13&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"78.000";"Castro Barros 1000, Boedo, Capital Federal";"Monoambiente Con Balcón A Estrenar En Boedo";"";"https://departamento.mercadolibre.com.ar/MLA-3159497896-monoambiente-con-balcon-a-estrenar-en-boedo-_JM#polycard_client=search-desktop&search_layout=grid&position=14&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"78.000";"Castro Barros 1000, Boedo, Capital Federal";"Monoambiente Con Balcón A Estrenar En Boedo";"";"https://departamento.mercadolibre.com.ar/MLA-3159497896-monoambiente-con-balcon-a-estrenar-en-boedo-_JM#polycard_client=search-desktop&search_layout=grid&position=14&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"205.000";"Humboldt 1976, Palermo, Capital Federal";"Departamento. 3 Ambientes. Vestidor. Balcón Amplio. Palermo Hollywood. Apto Crédito. Apto Profesional. Bajas Expensas";"";"https://departamento.mercadolibre.com.ar/MLA-1736624469-departamento-3-ambientes-vestidor-balcon-amplio-palermo-hollywood-apto-credito-apto-profesional-bajas-expensas-_JM#polycard_client=search-desktop&search_layout=grid&position=15&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"205.000";"Humboldt 1976, Palermo, Capital Federal";"Departamento. 3 Ambientes. Vestidor. Balcón Amplio. Palermo Hollywood. Apto Crédito. Apto Profesional. Bajas Expensas";"";"https://departamento.mercadolibre.com.ar/MLA-1736624469-departamento-3-ambientes-vestidor-balcon-amplio-palermo-hollywood-apto-credito-apto-profesional-bajas-expensas-_JM#polycard_client=search-desktop&search_layout=grid&position=15&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"1.080.000";"Avenida Del Libertador 4400, Las Cañitas, Capital Federal";"Venta Depto 6 Amb En Palermo Frente Al Hipódromo";"";"https://departamento.mercadolibre.com.ar/MLA-3147959590-venta-depto-6-amb-en-palermo-frente-al-hipodromo-_JM#polycard_client=search-desktop&search_layout=grid&position=16&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"1.080.000";"Avenida Del Libertador 4400, Las Cañitas, Capital Federal";"Venta Depto 6 Amb En Palermo Frente Al Hipódromo";"";"https://departamento.mercadolibre.com.ar/MLA-3147959590-venta-depto-6-amb-en-palermo-frente-al-hipodromo-_JM#polycard_client=search-desktop&search_layout=grid&position=16&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"99.900";"Valentín Gómez 3500, Almagro, Capital Federal";"Departamento 2 Ambientes Venta Almagro Balcon";"";"https://departamento.mercadolibre.com.ar/MLA-3165253244-departamento-2-ambientes-venta-almagro-balcon-_JM#polycard_client=search-desktop&search_layout=grid&position=17&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"99.900";"Valentín Gómez 3500, Almagro, Capital Federal";"Departamento 2 Ambientes Venta Almagro Balcon";"";"https://departamento.mercadolibre.com.ar/MLA-3165253244-departamento-2-ambientes-venta-almagro-balcon-_JM#polycard_client=search-desktop&search_layout=grid&position=17&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"92.000";"Marcelo T. De Alvear 1300, Retiro, Capital Federal";"Departamento En Venta 3 Amb - Excelente Ubicación - Retiro";"";"https://departamento.mercadolibre.com.ar/MLA-3164695272-departamento-en-venta-3-amb-excelente-ubicacion-retiro-_JM#polycard_client=search-desktop&search_layout=grid&position=18&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"92.000";"Marcelo T. De Alvear 1300, Retiro, Capital Federal";"Departamento En Venta 3 Amb - Excelente Ubicación - Retiro";"";"https://departamento.mercadolibre.com.ar/MLA-3164695272-departamento-en-venta-3-amb-excelente-ubicacion-retiro-_JM#polycard_client=search-desktop&search_layout=grid&position=18&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"160.000";"Hidalgo 100, Caballito, Capital Federal";"Departamento En Venta Caballito 3 Ambientes";"";"https://departamento.mercadolibre.com.ar/MLA-3165390712-departamento-en-venta-caballito-3-ambientes-_JM#polycard_client=search-desktop&search_layout=grid&position=19&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"160.000";"Hidalgo 100, Caballito, Capital Federal";"Departamento En Venta Caballito 3 Ambientes";"";"https://departamento.mercadolibre.com.ar/MLA-3165390712-departamento-en-venta-caballito-3-ambientes-_JM#polycard_client=search-desktop&search_layout=grid&position=19&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"105.000";"Azcuenaga 1600, Recoleta, Capital Federal";"Venta Monoambiente Divisible Con Balcón Y Amenities - Recoleta";"";"https://departamento.mercadolibre.com.ar/MLA-3164646408-venta-monoambiente-divisible-con-balcon-y-amenities-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=20&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"105.000";"Azcuenaga 1600, Recoleta, Capital Federal";"Venta Monoambiente Divisible Con Balcón Y Amenities - Recoleta";"";"https://departamento.mercadolibre.com.ar/MLA-3164646408-venta-monoambiente-divisible-con-balcon-y-amenities-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=20&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"325.000";"Juramento 2960 1ro A, Belgrano, Capital Federal";"Venta. Departamento 4 Ambientes Con Dependencia. Belgrano.";"";"https://departamento.mercadolibre.com.ar/MLA-3159893320-venta-departamento-4-ambientes-con-dependencia-belgrano-_JM#polycard_client=search-desktop&search_layout=grid&position=21&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"325.000";"Juramento 2960 1ro A, Belgrano, Capital Federal";"Venta. Departamento 4 Ambientes Con Dependencia. Belgrano.";"";"https://departamento.mercadolibre.com.ar/MLA-3159893320-venta-departamento-4-ambientes-con-dependencia-belgrano-_JM#polycard_client=search-desktop&search_layout=grid&position=21&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"93.000";"Avenida Rivadavia 4400, Almagro, Capital Federal";"2 Ambientes. Cocina Separada. Patio Interno";"";"https://departamento.mercadolibre.com.ar/MLA-3159496440-2-ambientes-cocina-separada-patio-interno-_JM#polycard_client=search-desktop&search_layout=grid&position=22&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"93.000";"Avenida Rivadavia 4400, Almagro, Capital Federal";"2 Ambientes. Cocina Separada. Patio Interno";"";"https://departamento.mercadolibre.com.ar/MLA-3159496440-2-ambientes-cocina-separada-patio-interno-_JM#polycard_client=search-desktop&search_layout=grid&position=22&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"180.000";"Soler Al 5900, Palermo, Capital Federal";"Venta - Loft Con Balcón - Espacio Guardacoche - Palermo.";"";"https://departamento.mercadolibre.com.ar/MLA-3158504232-venta-loft-con-balcon-espacio-guardacoche-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=23&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"180.000";"Soler Al 5900, Palermo, Capital Federal";"Venta - Loft Con Balcón - Espacio Guardacoche - Palermo.";"";"https://departamento.mercadolibre.com.ar/MLA-3158504232-venta-loft-con-balcon-espacio-guardacoche-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=23&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"198.000";"Céspedes 2500, Colegiales, Capital Federal";"Venta Dpto De 4 Ambientes Contrafrente Colegiales";"";"https://departamento.mercadolibre.com.ar/MLA-3154669692-venta-dpto-de-4-ambientes-contrafrente-colegiales-_JM#polycard_client=search-desktop&search_layout=grid&position=24&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"198.000";"Céspedes 2500, Colegiales, Capital Federal";"Venta Dpto De 4 Ambientes Contrafrente Colegiales";"";"https://departamento.mercadolibre.com.ar/MLA-3154669692-venta-dpto-de-4-ambientes-contrafrente-colegiales-_JM#polycard_client=search-desktop&search_layout=grid&position=24&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"160.900";"Colombres 200, Almagro, Capital Federal";"Venta Departamento 4 Ambientes Con Patio";"";"https://departamento.mercadolibre.com.ar/MLA-1736466181-venta-departamento-4-ambientes-con-patio-_JM#polycard_client=search-desktop&search_layout=grid&position=25&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"160.900";"Colombres 200, Almagro, Capital Federal";"Venta Departamento 4 Ambientes Con Patio";"";"https://departamento.mercadolibre.com.ar/MLA-1736466181-venta-departamento-4-ambientes-con-patio-_JM#polycard_client=search-desktop&search_layout=grid&position=25&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"150.000";"José Bonifacio Al 3800, Parque Avellaneda, Capital Federal";"Venta Departamento 4 Ambientes Parque Avellaneda Patio Cochera Apto Crédito";"";"https://departamento.mercadolibre.com.ar/MLA-1736354327-venta-departamento-4-ambientes-parque-avellaneda-patio-cochera-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=26&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"150.000";"José Bonifacio Al 3800, Parque Avellaneda, Capital Federal";"Venta Departamento 4 Ambientes Parque Avellaneda Patio Cochera Apto Crédito";"";"https://departamento.mercadolibre.com.ar/MLA-1736354327-venta-departamento-4-ambientes-parque-avellaneda-patio-cochera-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=26&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"333.000";"Pumacahua 100, Caballito, Capital Federal";"Semipiso. Frente. Patio Y Balcon. Cochera Y Baulera. Toma Depto Como Parte De Pago";"";"https://departamento.mercadolibre.com.ar/MLA-3159497126-semipiso-frente-patio-y-balcon-cochera-y-baulera-toma-depto-como-parte-de-pago-_JM#polycard_client=search-desktop&search_layout=grid&position=27&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"333.000";"Pumacahua 100, Caballito, Capital Federal";"Semipiso. Frente. Patio Y Balcon. Cochera Y Baulera. Toma Depto Como Parte De Pago";"";"https://departamento.mercadolibre.com.ar/MLA-3159497126-semipiso-frente-patio-y-balcon-cochera-y-baulera-toma-depto-como-parte-de-pago-_JM#polycard_client=search-desktop&search_layout=grid&position=27&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"700.000";"Avenida Libertador Al 3700, Palermo, Capital Federal";"Departamento En Venta En Palermo";"";"https://departamento.mercadolibre.com.ar/MLA-3158258746-departamento-en-venta-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=28&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"700.000";"Avenida Libertador Al 3700, Palermo, Capital Federal";"Departamento En Venta En Palermo";"";"https://departamento.mercadolibre.com.ar/MLA-3158258746-departamento-en-venta-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=28&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"180.000";"Mendoza 5000, Villa Urquiza, Capital Federal";"Venta. Departamento 2 Ambientes. Balcón Terraza Con Parrilla. Amenities. Villa Urquiza";"";"https://departamento.mercadolibre.com.ar/MLA-3154642020-venta-departamento-2-ambientes-balcon-terraza-con-parrilla-amenities-villa-urquiza-_JM#polycard_client=search-desktop&search_layout=grid&position=29&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"180.000";"Mendoza 5000, Villa Urquiza, Capital Federal";"Venta. Departamento 2 Ambientes. Balcón Terraza Con Parrilla. Amenities. Villa Urquiza";"";"https://departamento.mercadolibre.com.ar/MLA-3154642020-venta-departamento-2-ambientes-balcon-terraza-con-parrilla-amenities-villa-urquiza-_JM#polycard_client=search-desktop&search_layout=grid&position=29&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"192.000";"Mexico 1532, Monserrat, Capital Federal";"Departamento Piso De 4 Ambientes Mas Dependencia";"";"https://departamento.mercadolibre.com.ar/MLA-3164150894-departamento-piso-de-4-ambientes-mas-dependencia-_JM#polycard_client=search-desktop&search_layout=grid&position=30&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"192.000";"Mexico 1532, Monserrat, Capital Federal";"Departamento Piso De 4 Ambientes Mas Dependencia";"";"https://departamento.mercadolibre.com.ar/MLA-3164150894-departamento-piso-de-4-ambientes-mas-dependencia-_JM#polycard_client=search-desktop&search_layout=grid&position=30&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"130.000";"Avenida Boedo Al 1000, Boedo, Capital Federal";"Venta Departamento Semipiso De Categoría 4 Ambientes 83m² Balcón Contrafrente En San Juan Y Boedo";"";"https://departamento.mercadolibre.com.ar/MLA-3168263474-venta-departamento-semipiso-de-categoria-4-ambientes-83m-balcon-contrafrente-en-san-juan-y-boedo-_JM#polycard_client=search-desktop&search_layout=grid&position=31&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"130.000";"Avenida Boedo Al 1000, Boedo, Capital Federal";"Venta Departamento Semipiso De Categoría 4 Ambientes 83m² Balcón Contrafrente En San Juan Y Boedo";"";"https://departamento.mercadolibre.com.ar/MLA-3168263474-venta-departamento-semipiso-de-categoria-4-ambientes-83m-balcon-contrafrente-en-san-juan-y-boedo-_JM#polycard_client=search-desktop&search_layout=grid&position=31&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"229.000";"Conesa 776, Colegiales, Capital Federal";"Departamento 3 Ambientes En Colegiales, Capital Federal";"";"https://departamento.mercadolibre.com.ar/MLA-1737940693-departamento-3-ambientes-en-colegiales-capital-federal-_JM#polycard_client=search-desktop&search_layout=grid&position=32&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
"229.000";"Conesa 776, Colegiales, Capital Federal";"Departamento 3 Ambientes En Colegiales, Capital Federal";"";"https://departamento.mercadolibre.com.ar/MLA-1737940693-departamento-3-ambientes-en-colegiales-capital-federal-_JM#polycard_client=search-desktop&search_layout=grid&position=32&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply"
