Precio;Ubicacion;Titulo;Atributos;Link
"350.000";"Moldes Al 2300, Belgrano, Capital Federal";"Departamento En Venta En Belgrano 5 Amb Con Balcón Terraza";"";"https://departamento.mercadolibre.com.ar/MLA-1517713465-departamento-en-venta-en-belgrano-5-amb-con-balcon-terraza-_JM#polycard_client=search-desktop&search_layout=grid&position=6&type=item&float_highlight=not_apply&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"150.000";"Arenales Al 2500, Recoleta, Capital Federal";"Departamento 3 Ambientes Semipiso Vista Luminoso Al Frente En Recoleta";"";"https://departamento.mercadolibre.com.ar/MLA-1553131427-departamento-3-ambientes-semipiso-vista-luminoso-al-frente-en-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=7&type=item&float_highlight=not_apply&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"150.000";"Arenales Al 2500, Recoleta, Capital Federal";"Departamento 3 Ambientes Semipiso Vista Luminoso Al Frente En Recoleta";"";"https://departamento.mercadolibre.com.ar/MLA-1553131427-departamento-3-ambientes-semipiso-vista-luminoso-al-frente-en-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=7&type=item&float_highlight=not_apply&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"112.000";"Godoy Cruz Al 1300, Palermo, Capital Federal";"Departamento En Venta En Palermo 2 Ambientes Con Balcón";"";"https://departamento.mercadolibre.com.ar/MLA-1514518191-departamento-en-venta-en-palermo-2-ambientes-con-balcon-_JM#polycard_client=search-desktop&search_layout=grid&position=8&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"112.000";"Godoy Cruz Al 1300, Palermo, Capital Federal";"Departamento En Venta En Palermo 2 Ambientes Con Balcón";"";"https://departamento.mercadolibre.com.ar/MLA-1514518191-departamento-en-venta-en-palermo-2-ambientes-con-balcon-_JM#polycard_client=search-desktop&search_layout=grid&position=8&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"260.000";"Caracas Al 4600, Villa Pueyrredón, Capital Federal";"Venta Departamento 4 Ambientes En Duplex Con Cochera Y Quincho!";"";"https://departamento.mercadolibre.com.ar/MLA-1669152937-venta-departamento-4-ambientes-en-duplex-con-cochera-y-quincho-_JM#polycard_client=search-desktop&search_layout=grid&position=9&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"260.000";"Caracas Al 4600, Villa Pueyrredón, Capital Federal";"Venta Departamento 4 Ambientes En Duplex Con Cochera Y Quincho!";"";"https://departamento.mercadolibre.com.ar/MLA-1669152937-venta-departamento-4-ambientes-en-duplex-con-cochera-y-quincho-_JM#polycard_client=search-desktop&search_layout=grid&position=9&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"49.000";"Pergamino 80, Floresta, Capital Federal";"Venta Departamento 2 Ambientes Apto Crédito Floresta";"";"https://departamento.mercadolibre.com.ar/MLA-1527263305-venta-departamento-2-ambientes-apto-credito-floresta-_JM#polycard_client=search-desktop&search_layout=grid&position=10&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"49.000";"Pergamino 80, Floresta, Capital Federal";"Venta Departamento 2 Ambientes Apto Crédito Floresta";"";"https://departamento.mercadolibre.com.ar/MLA-1527263305-venta-departamento-2-ambientes-apto-credito-floresta-_JM#polycard_client=search-desktop&search_layout=grid&position=10&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"70.000";"Av. Rivadavia Al 5500, Caballito, Capital Federal";"Departamento En Venta De 2 Ambientes Con Cochera En Caballito";"";"https://departamento.mercadolibre.com.ar/MLA-2206075684-departamento-en-venta-de-2-ambientes-con-cochera-en-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=11&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"70.000";"Av. Rivadavia Al 5500, Caballito, Capital Federal";"Departamento En Venta De 2 Ambientes Con Cochera En Caballito";"";"https://departamento.mercadolibre.com.ar/MLA-2206075684-departamento-en-venta-de-2-ambientes-con-cochera-en-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=11&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"50.500";"Av. Paseo Colon 1100, San Telmo, Capital Federal";"Depto. 2 Ambientes C/patio - Ubicación - Ideal Iversión!";"";"https://departamento.mercadolibre.com.ar/MLA-2686403946-depto-2-ambientes-cpatio-ubicacion-ideal-iversion-_JM#polycard_client=search-desktop&search_layout=grid&position=12&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"50.500";"Av. Paseo Colon 1100, San Telmo, Capital Federal";"Depto. 2 Ambientes C/patio - Ubicación - Ideal Iversión!";"";"https://departamento.mercadolibre.com.ar/MLA-2686403946-depto-2-ambientes-cpatio-ubicacion-ideal-iversion-_JM#polycard_client=search-desktop&search_layout=grid&position=12&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"50.000";"Avenida Independencia Al 2000, San Cristóbal, Capital Federal";"Venta Departamento 2 Ambientes 30m² En Balvanera San Cristóbal Lateral Pisos Parquet Apto Crédito";"";"https://departamento.mercadolibre.com.ar/MLA-2397754452-venta-departamento-2-ambientes-30m-en-balvanera-san-cristobal-lateral-pisos-parquet-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=13&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"50.000";"Avenida Independencia Al 2000, San Cristóbal, Capital Federal";"Venta Departamento 2 Ambientes 30m² En Balvanera San Cristóbal Lateral Pisos Parquet Apto Crédito";"";"https://departamento.mercadolibre.com.ar/MLA-2397754452-venta-departamento-2-ambientes-30m-en-balvanera-san-cristobal-lateral-pisos-parquet-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=13&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"46.000";"Pola Al 400 C/financiacion, Villa Luro, Capital Federal";"Departamento En Venta 1 Ambiente";"";"https://departamento.mercadolibre.com.ar/MLA-1602137417-departamento-en-venta-1-ambiente-_JM#polycard_client=search-desktop&search_layout=grid&position=14&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"46.000";"Pola Al 400 C/financiacion, Villa Luro, Capital Federal";"Departamento En Venta 1 Ambiente";"";"https://departamento.mercadolibre.com.ar/MLA-1602137417-departamento-en-venta-1-ambiente-_JM#polycard_client=search-desktop&search_layout=grid&position=14&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"140.000";"Depto Venta 3 Amb Con Baulera Villa Urquiza, Villa Urquiza, Capital Federal";"Depto Venta 3 Amb Con Baulera Villa Urquiza";"";"https://departamento.mercadolibre.com.ar/MLA-1609505467-depto-venta-3-amb-con-baulera-villa-urquiza-_JM#polycard_client=search-desktop&search_layout=grid&position=15&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"140.000";"Depto Venta 3 Amb Con Baulera Villa Urquiza, Villa Urquiza, Capital Federal";"Depto Venta 3 Amb Con Baulera Villa Urquiza";"";"https://departamento.mercadolibre.com.ar/MLA-1609505467-depto-venta-3-amb-con-baulera-villa-urquiza-_JM#polycard_client=search-desktop&search_layout=grid&position=15&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"65.000";"Saraza 4200, Villa Lugano, Capital Federal";"Venta - Tres Ambientes - Vista Abierta - Oportunidad";"";"https://departamento.mercadolibre.com.ar/MLA-2753466292-venta-tres-ambientes-vista-abierta-oportunidad-_JM#polycard_client=search-desktop&search_layout=grid&position=16&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"65.000";"Saraza 4200, Villa Lugano, Capital Federal";"Venta - Tres Ambientes - Vista Abierta - Oportunidad";"";"https://departamento.mercadolibre.com.ar/MLA-2753466292-venta-tres-ambientes-vista-abierta-oportunidad-_JM#polycard_client=search-desktop&search_layout=grid&position=16&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"112.000";"Cerrito Al 100, San Nicolás, Capital Federal";"Departamento De 3 Ambientes Más Dependencia - San Nicolas";"";"https://departamento.mercadolibre.com.ar/MLA-2313823884-departamento-de-3-ambientes-mas-dependencia-san-nicolas-_JM#polycard_client=search-desktop&search_layout=grid&position=17&type=item&float_highlight=not_apply&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"112.000";"Cerrito Al 100, San Nicolás, Capital Federal";"Departamento De 3 Ambientes Más Dependencia - San Nicolas";"";"https://departamento.mercadolibre.com.ar/MLA-2313823884-departamento-de-3-ambientes-mas-dependencia-san-nicolas-_JM#polycard_client=search-desktop&search_layout=grid&position=17&type=item&float_highlight=not_apply&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"280.000";"Avenida Santa Fe Al 3300, Palermo, Capital Federal";"Venta - Departamento 4 Ambientes Con Dependencia En Alto Palermo Con Cochera (espacio Guarda Coche)";"";"https://departamento.mercadolibre.com.ar/MLA-2200578728-venta-departamento-4-ambientes-con-dependencia-en-alto-palermo-con-cochera-espacio-guarda-coche-_JM#polycard_client=search-desktop&search_layout=grid&position=18&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"280.000";"Avenida Santa Fe Al 3300, Palermo, Capital Federal";"Venta - Departamento 4 Ambientes Con Dependencia En Alto Palermo Con Cochera (espacio Guarda Coche)";"";"https://departamento.mercadolibre.com.ar/MLA-2200578728-venta-departamento-4-ambientes-con-dependencia-en-alto-palermo-con-cochera-espacio-guarda-coche-_JM#polycard_client=search-desktop&search_layout=grid&position=18&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"265.000";"Paroissien Al 1700, Núñez, Capital Federal";"Departamento 3 Ambientes Luminoso Con Vista Verde En Nuñez";"";"https://departamento.mercadolibre.com.ar/MLA-2601296058-departamento-3-ambientes-luminoso-con-vista-verde-en-nunez-_JM#polycard_client=search-desktop&search_layout=grid&position=19&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"265.000";"Paroissien Al 1700, Núñez, Capital Federal";"Departamento 3 Ambientes Luminoso Con Vista Verde En Nuñez";"";"https://departamento.mercadolibre.com.ar/MLA-2601296058-departamento-3-ambientes-luminoso-con-vista-verde-en-nunez-_JM#polycard_client=search-desktop&search_layout=grid&position=19&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"195.000";"Dr Nicolas Repetto 200, Caballito, Capital Federal";"Venta Departamento 4 Ambientes En Caballito Con Cochera Y Dependencia";"";"https://departamento.mercadolibre.com.ar/MLA-1643152845-venta-departamento-4-ambientes-en-caballito-con-cochera-y-dependencia-_JM#polycard_client=search-desktop&search_layout=grid&position=20&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"195.000";"Dr Nicolas Repetto 200, Caballito, Capital Federal";"Venta Departamento 4 Ambientes En Caballito Con Cochera Y Dependencia";"";"https://departamento.mercadolibre.com.ar/MLA-1643152845-venta-departamento-4-ambientes-en-caballito-con-cochera-y-dependencia-_JM#polycard_client=search-desktop&search_layout=grid&position=20&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"125.000";"Aguilar Al 2500, Belgrano, Capital Federal";"Departamento En Belgrano";"";"https://departamento.mercadolibre.com.ar/MLA-2568052076-departamento-en-belgrano-_JM#polycard_client=search-desktop&search_layout=grid&position=21&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"125.000";"Aguilar Al 2500, Belgrano, Capital Federal";"Departamento En Belgrano";"";"https://departamento.mercadolibre.com.ar/MLA-2568052076-departamento-en-belgrano-_JM#polycard_client=search-desktop&search_layout=grid&position=21&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"350.000";"Av.las Heras Al 2100, Recoleta, Capital Federal";"Venta De Departamento 4 Ambientes En Recoleta";"";"https://departamento.mercadolibre.com.ar/MLA-1588212331-venta-de-departamento-4-ambientes-en-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=22&type=item&float_highlight=not_apply&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"350.000";"Av.las Heras Al 2100, Recoleta, Capital Federal";"Venta De Departamento 4 Ambientes En Recoleta";"";"https://departamento.mercadolibre.com.ar/MLA-1588212331-venta-de-departamento-4-ambientes-en-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=22&type=item&float_highlight=not_apply&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"95.000";"Juan Ramirez DE Velazco Al 300, Villa Crespo, Capital Federal";"Departamento En Venta En Villa Crespo";"";"https://departamento.mercadolibre.com.ar/MLA-1675813641-departamento-en-venta-en-villa-crespo-_JM#polycard_client=search-desktop&search_layout=grid&position=23&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"95.000";"Juan Ramirez DE Velazco Al 300, Villa Crespo, Capital Federal";"Departamento En Venta En Villa Crespo";"";"https://departamento.mercadolibre.com.ar/MLA-1675813641-departamento-en-venta-en-villa-crespo-_JM#polycard_client=search-desktop&search_layout=grid&position=23&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"46.000";"Bonifacio Jose Al 3000, Flores, Capital Federal";"2 Ambientes Muy Luminosos En Flores";"";"https://departamento.mercadolibre.com.ar/MLA-1549958695-2-ambientes-muy-luminosos-en-flores-_JM#polycard_client=search-desktop&search_layout=grid&position=24&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"46.000";"Bonifacio Jose Al 3000, Flores, Capital Federal";"2 Ambientes Muy Luminosos En Flores";"";"https://departamento.mercadolibre.com.ar/MLA-1549958695-2-ambientes-muy-luminosos-en-flores-_JM#polycard_client=search-desktop&search_layout=grid&position=24&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"345.000";"Franklin D Roosevelt Al 2600, Belgrano, Capital Federal";"Departamento En Venta 4 Ambientes Con Dependencia En Belgrano";"";"https://departamento.mercadolibre.com.ar/MLA-2277673944-departamento-en-venta-4-ambientes-con-dependencia-en-belgrano-_JM#polycard_client=search-desktop&search_layout=grid&position=25&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"345.000";"Franklin D Roosevelt Al 2600, Belgrano, Capital Federal";"Departamento En Venta 4 Ambientes Con Dependencia En Belgrano";"";"https://departamento.mercadolibre.com.ar/MLA-2277673944-departamento-en-venta-4-ambientes-con-dependencia-en-belgrano-_JM#polycard_client=search-desktop&search_layout=grid&position=25&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"179.000";"Laprida 900, Recoleta, Capital Federal";"Venta - Departamento - 3 Ambientes Con Dependencia - Super Luminoso - Barrio Norte - Apto Crédito";"";"https://departamento.mercadolibre.com.ar/MLA-2506781878-venta-departamento-3-ambientes-con-dependencia-super-luminoso-barrio-norte-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=26&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"179.000";"Laprida 900, Recoleta, Capital Federal";"Venta - Departamento - 3 Ambientes Con Dependencia - Super Luminoso - Barrio Norte - Apto Crédito";"";"https://departamento.mercadolibre.com.ar/MLA-2506781878-venta-departamento-3-ambientes-con-dependencia-super-luminoso-barrio-norte-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=26&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"85.000";"Av. Olleros Al 1600, Palermo, Capital Federal";"Departamento · En Venta · 2 Ambientes · Contrafrente · Muy Luminoso · Palermo";"";"https://departamento.mercadolibre.com.ar/MLA-2747833712-departamento-en-venta-2-ambientes-contrafrente-muy-luminoso-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=27&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"85.000";"Av. Olleros Al 1600, Palermo, Capital Federal";"Departamento · En Venta · 2 Ambientes · Contrafrente · Muy Luminoso · Palermo";"";"https://departamento.mercadolibre.com.ar/MLA-2747833712-departamento-en-venta-2-ambientes-contrafrente-muy-luminoso-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=27&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"72.900";"Av Rivadavia 6242, Caballito, Capital Federal";"Departamento Dos Ambientes. Remodelado. Conectividad Y Mucha Luz. Seguridad 24h";"";"https://departamento.mercadolibre.com.ar/MLA-1607486073-departamento-dos-ambientes-remodelado-conectividad-y-mucha-luz-seguridad-24h-_JM#polycard_client=search-desktop&search_layout=grid&position=28&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"72.900";"Av Rivadavia 6242, Caballito, Capital Federal";"Departamento Dos Ambientes. Remodelado. Conectividad Y Mucha Luz. Seguridad 24h";"";"https://departamento.mercadolibre.com.ar/MLA-1607486073-departamento-dos-ambientes-remodelado-conectividad-y-mucha-luz-seguridad-24h-_JM#polycard_client=search-desktop&search_layout=grid&position=28&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"150.000";"Juncal 2300, Recoleta, Capital Federal";"Departamento En Venta En Recoleta, Capital Federal, Buenos Aires";"";"https://departamento.mercadolibre.com.ar/MLA-1556761015-departamento-en-venta-en-recoleta-capital-federal-buenos-aires-_JM#polycard_client=search-desktop&search_layout=grid&position=29&type=item&float_highlight=not_apply&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"150.000";"Juncal 2300, Recoleta, Capital Federal";"Departamento En Venta En Recoleta, Capital Federal, Buenos Aires";"";"https://departamento.mercadolibre.com.ar/MLA-1556761015-departamento-en-venta-en-recoleta-capital-federal-buenos-aires-_JM#polycard_client=search-desktop&search_layout=grid&position=29&type=item&float_highlight=not_apply&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"103.000";"Diaz Velez Al 3600, Almagro, Capital Federal";"Depto 3 Ambientes Muy Luminoso En Almagro - Apto Crédito";"";"https://departamento.mercadolibre.com.ar/MLA-2866202990-depto-3-ambientes-muy-luminoso-en-almagro-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=30&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"103.000";"Diaz Velez Al 3600, Almagro, Capital Federal";"Depto 3 Ambientes Muy Luminoso En Almagro - Apto Crédito";"";"https://departamento.mercadolibre.com.ar/MLA-2866202990-depto-3-ambientes-muy-luminoso-en-almagro-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=30&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"220.000";"Zuviria 839, Caballito, Capital Federal";"Venta 4 Ambientes Con Balcón Terraza Cochera Y Doble Baulera";"";"https://departamento.mercadolibre.com.ar/MLA-1675197407-venta-4-ambientes-con-balcon-terraza-cochera-y-doble-baulera-_JM#polycard_client=search-desktop&search_layout=grid&position=31&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"220.000";"Zuviria 839, Caballito, Capital Federal";"Venta 4 Ambientes Con Balcón Terraza Cochera Y Doble Baulera";"";"https://departamento.mercadolibre.com.ar/MLA-1675197407-venta-4-ambientes-con-balcon-terraza-cochera-y-doble-baulera-_JM#polycard_client=search-desktop&search_layout=grid&position=31&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"71.000";"Av. Cramer Al 2800, Belgrano, Capital Federal";"Venta Departamento 2 Ambientes Belgrano Super Luminoso";"";"https://departamento.mercadolibre.com.ar/MLA-1666751221-venta-departamento-2-ambientes-belgrano-super-luminoso-_JM#polycard_client=search-desktop&search_layout=grid&position=32&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"71.000";"Av. Cramer Al 2800, Belgrano, Capital Federal";"Venta Departamento 2 Ambientes Belgrano Super Luminoso";"";"https://departamento.mercadolibre.com.ar/MLA-1666751221-venta-departamento-2-ambientes-belgrano-super-luminoso-_JM#polycard_client=search-desktop&search_layout=grid&position=32&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"89.000";"Estomba 4300, Saavedra, Capital Federal";"Venta Departamento 4 Ambientes En Saavedra";"";"https://departamento.mercadolibre.com.ar/MLA-2814289398-venta-departamento-4-ambientes-en-saavedra-_JM#polycard_client=search-desktop&search_layout=grid&position=33&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"89.000";"Estomba 4300, Saavedra, Capital Federal";"Venta Departamento 4 Ambientes En Saavedra";"";"https://departamento.mercadolibre.com.ar/MLA-2814289398-venta-departamento-4-ambientes-en-saavedra-_JM#polycard_client=search-desktop&search_layout=grid&position=33&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"79.500";"Av Del Libertador 1186, Recoleta, Capital Federal";"2 Ambientes En Av Del Libertador, Recoleta Con Doble Patio";"";"https://departamento.mercadolibre.com.ar/MLA-2210935454-2-ambientes-en-av-del-libertador-recoleta-con-doble-patio-_JM#polycard_client=search-desktop&search_layout=grid&position=34&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"79.500";"Av Del Libertador 1186, Recoleta, Capital Federal";"2 Ambientes En Av Del Libertador, Recoleta Con Doble Patio";"";"https://departamento.mercadolibre.com.ar/MLA-2210935454-2-ambientes-en-av-del-libertador-recoleta-con-doble-patio-_JM#polycard_client=search-desktop&search_layout=grid&position=34&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
